asset,Hat,Body,Ears,Eyes,Head,name,Class,Family,Weapon,Accessory,Background,FacialHair
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065446f7665724576616e73,None,Suit,Plain,Normal,Ape,Dover Evans,Craftsmen,Evans,Sword,Wheat,Neutral,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654a61796d65526f62696e736f6e,None,Chainmail,Plain,Normal,Ape,Jayme Robinson,Craftsmen,Robinson,None,Cigar,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706552616d6f6e42726f776e,Sombrero,Ape,Plain,Normal,Ape,Ramon Brown,Craftsmen,Brown,None,Dagger,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706553616c7661646f7264656c614372757a,Hoodie,Rainbow Suit,Silver Earring,Normal,Orange,Salvador de la Cruz,Explorers,de la Cruz,None,None,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065566963746f72696e526f62696e736f6e,None,Cardigan,Plain,Normal,Ape,Victorin Robinson,Craftsmen,Robinson,Spear,None,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654261726e657474526f6265727473,None,Suit,Silver Earring,Normal,Ape,Barnett Roberts,Craftsmen,Roberts,None,Cigar,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654361726c796c65536d697468,Sombrero,Ape,Plain,Normal,Ape,Carlyle Smith,Craftsmen,Smith,None,None,Neutral,Goatee
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065526973686c657952696368,Pirate Hat,Ape,Plain,Safety Goggles,Ape,Rishley Rich,Artists,Rich,None,None,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706557686561746f6e52696368,Top Hat,Rainbow Suit,Plain,Normal,Ape,Wheaton Rich,Artists,Rich,None,None,Blue,Goatee
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654761727269636b476172633f61,None,Cardano,Plain,Normal,Cardano,Garrick García,Explorers,García,Sword,None,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655275794576616e73,None,Doublet,Plain,Shutter Shades,Ape,Ruy Evans,Craftsmen,Evans,None,None,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654f6c696e42657374,Hoodie,Chainmail,Plain,Normal,Ape,Olin Best,Artists,Best,None,Bubblegum,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655061756c696e5461796c6f72,Wool Cap,Lumberjack Shirt,Plain,Normal,Orange,Paulin Taylor,Craftsmen,Taylor,None,None,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655472616e74657264656c614372757a,Top Hat,Doublet,Silver Earring,Normal,Ape,Tranter de la Cruz,Explorers,de la Cruz,None,Paint Brush,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654c696576696e4d6164646f636b,Pirate Hat,Ape,Plain,Aviators,Ape,Lievin Maddock,Military Officers,Maddock,None,Dagger,Blue,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065416e746f6e696f436869657361,Fruit Basket,Doublet,Silver Earring,Normal,Ape,Antonio Chiesa,Merchants,Chiesa,None,Cigar,Blue,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706548756e746c65795768697465,None,Chainmail,Plain,Normal,Ape,Huntley White,Craftsmen,White,None,None,Neutral,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065416d616e73476172633f61,Sombrero,Doublet,Plain,Sunglasses,Ape,Amans García,Explorers,García,None,None,Green,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065436f6c746f6e536d697468,None,Cardigan,Silver Earring,Normal,Ape,Colton Smith,Craftsmen,Smith,None,Harmonica,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654f7377616c645461796c6f72,None,Suit,Plain,Sunglasses,Ape,Oswald Taylor,Craftsmen,Taylor,None,Cigar,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065426f6e6443617374696c6c6f,Privateer Hat,Black Wool Coat,Silver Earring,Normal,Ape,Bond Castillo,Explorers,Castillo,None,Dagger,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706550656c6c577269676874,Fruit Basket,Cardigan,Feather Pen,Normal,Ape,Pell Wright,Military Officers,Wright,None,Paint Brush,Blue,Goatee
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065526561644c617669676e65,Wool Cap,Brown Suit,Feather Pen,VR Headset,Ape,Read Lavigne,Royal Advisors,Lavigne,Sword,Cigar,Cold,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065466c657572794d617273,Top Hat,Chainmail,Silver Earring,Normal,Ape,Fleury Mars,Artists,Mars,None,None,Red,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654f78666f726452696368,Fruit Basket,Ape,Silver Earring,Normal,Ape,Oxford Rich,Artists,Rich,None,None,Blue,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065566963746f72696e45647761726473,None,Brown Suit,Plain,Normal,Orange,Victorin Edwards,Craftsmen,Edwards,None,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065426f6254686f6d6173,None,Gold Linen,Plain,Normal,Ape,Bob Thomas,Craftsmen,Thomas,Sword,None,Neutral,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065527574686572666f726454686f6d6173,None,Ape,Plain,Normal,Ape,Rutherford Thomas,Craftsmen,Thomas,None,Cigar,Aqua,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706553696d6f6e5768697465,None,Prisoner Uniform,Feather Pen,Normal,Ape,Simon White,Craftsmen,White,None,None,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d61727364656e64656c614372757a,Halo,Cardigan,Plain,Normal,Ape,Marsden de la Cruz,Explorers,de la Cruz,Sword,None,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706550726573746f6e48696c6c,Sombrero,Doublet,Silver Earring,Normal,Ape,Preston Hill,Artists,Hill,None,None,Aqua,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706554796e6557696c736f6e,None,Lumberjack Shirt,Feather Pen,Normal,Ape,Tyne Wilson,Craftsmen,Wilson,None,None,Warm,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655261776c696e7342657374,Fruit Basket,Ape,Plain,Normal,Ape,Rawlins Best,Artists,Best,Sword,None,Blue,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706553616e63686f54686f6d6173,Top Hat,Lumberjack Shirt,Plain,Normal,Ape,Sancho Thomas,Craftsmen,Thomas,Sword,None,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065566963656e7465646542616c626f61,None,Prisoner Uniform,Plain,Normal,Robot,Vicente de Balboa,Explorers,de Balboa,Arrows,None,Neutral,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065436172746572436f72746573,Spinner Hat,Prisoner Uniform,Plain,Normal,Ape,Carter Cortes,Explorers,Cortes,None,Harmonica,Neutral,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065436c696e746f6e48696c6c,Gold Helmet,Lumberjack Shirt,Feather Pen,Normal,Ape,Clinton Hill,Artists,Hill,Spear,None,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706554656c6c6f526f62696e736f6e,Sombrero,Brown Suit,Plain,Normal,Ape,Tello Robinson,Craftsmen,Robinson,None,None,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655175696c6963757342616c6477696e,Fruit Basket,Suit,Plain,Sunglasses,Ape,Quilicus Baldwin,Military Officers,Baldwin,Sword,Dagger,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654272656e74446176696573,Wool Cap,Lumberjack Shirt,Plain,Normal,Ape,Brent Davies,Craftsmen,Davies,None,None,Green,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655370656e63657242616c6477696e,None,Suit,Feather Pen,Shutter Shades,Ape,Spencer Baldwin,Military Officers,Baldwin,Rifle,Wheat,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065546f6d617342616c6477696e,Voltaire Wig,Prisoner Uniform,Silver Earring,Normal,Ape,Tomas Baldwin,Military Officers,Baldwin,None,Bubblegum,Neutral,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655761726442657374,Gold Helmet,Suit,Feather Pen,Normal,Ape,Ward Best,Artists,Best,None,Wheat,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065526f647269676f52696368,None,Ape,Earphones,Normal,Ape,Rodrigo Rich,Artists,Rich,None,Wheat,Neutral,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654a75616e64654d6564696369,Knight Helmet,Suit,Plain,VR Headset,Orange,Juan de' Medici,Nobles,de' Medici,Spear,Paint Brush,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655175696c696375734d6164646f636b,Wool Cap,Gold Linen,Feather Pen,Normal,Ape,Quilicus Maddock,Military Officers,Maddock,None,Paint Brush,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654c696576696e52696368,Wool Cap,Knight Armor,Plain,Normal,Ape,Lievin Rich,Artists,Rich,Sword,None,Neutral,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d61726c6f774b696e67,None,Knight Armor,Plain,Spectacles,Ape,Marlow King,Artists,King,None,Wheat,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065576865656c657242726f776e,None,Prisoner Uniform,Earphones,Normal,Ape,Wheeler Brown,Craftsmen,Brown,None,None,Neutral,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065536865706865726448696c6c,Gold Helmet,Prisoner Uniform,Feather Pen,Normal,Ape,Shepherd Hill,Artists,Hill,None,None,Green,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065477574696572726543617374696c6c6f,Top Hat,Black Wool Coat,Plain,Spectacles,Ape,Gutierre Castillo,Explorers,Castillo,None,Wheat,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654e656c6c6f57616c6b6572,None,Brown Suit,Plain,Normal,Ape,Nello Walker,Craftsmen,Walker,None,Paint Brush,Neutral,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655265616442657374,Hoodie,Chainmail,Plain,Normal,Ape,Read Best,Artists,Best,None,Bubblegum,Neutral,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654475646c657964656c614372757a,None,Knight Armor,Plain,Normal,Cardano,Dudley de la Cruz,Explorers,de la Cruz,None,Cigar,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654f7377696e45647761726473,None,Cardigan,Plain,Normal,Ape,Oswin Edwards,Craftsmen,Edwards,None,None,Green,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706553686572776f6f64577269676874,Top Hat,Black Wool Coat,Earphones,Normal,Orange,Sherwood Wright,Military Officers,Wright,None,Paint Brush,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655761796c616e64476172633f61,Knight Helmet,Orange,Silver Earring,Normal,Orange,Wayland García,Explorers,García,None,None,Neutral,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065416e6472657345647761726473,None,Suit,Feather Pen,Normal,Ape,Andres Edwards,Craftsmen,Edwards,None,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065456c6d617264656c614372757a,Gold Helmet,Brown Suit,Earphones,Normal,Orange,Elmar de la Cruz,Explorers,de la Cruz,None,None,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065466c657572795461796c6f72,None,Ape,Silver Earring,Normal,Ape,Fleury Taylor,Craftsmen,Taylor,None,Cigar,Blue,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654272656e7454686f6d6173,Top Hat,Suit,Feather Pen,Normal,Ape,Brent Thomas,Craftsmen,Thomas,None,None,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706545676572746f6e57696c736f6e,Privateer Hat,Ape,Plain,Normal,Ape,Egerton Wilson,Craftsmen,Wilson,Spear,None,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706552696465724d617273,None,Rainbow Suit,Plain,Sunglasses,Ape,Rider Mars,Artists,Mars,None,None,Green,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654a61726d616e45647761726473,None,Brown Suit,Plain,Normal,Ape,Jarman Edwards,Craftsmen,Edwards,None,Cigar,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065536865726c6f636b4576616e73,None,Chainmail,Silver Earring,Normal,Ape,Sherlock Evans,Craftsmen,Evans,None,Cigar,Neutral,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065436c61756469656e436f78,Hoodie,Ape,Plain,Normal,Ape,Claudien Cox,Artists,Cox,Rifle,None,Green,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065466c6f72697345647761726473,None,Lumberjack Shirt,Plain,Normal,Ape,Floris Edwards,Craftsmen,Edwards,Sword,None,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706553756c70696365436f72746573,Wool Cap,Rainbow Suit,Feather Pen,Normal,Ape,Sulpice Cortes,Explorers,Cortes,None,Wheat,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654368616e6e696e67536d697468,None,Brown Suit,Silver Earring,Normal,Ape,Channing Smith,Craftsmen,Smith,None,Cigar,Warm,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654761737061725461796c6f72,Hoodie,Suit,Plain,Normal,Orange,Gaspar Taylor,Craftsmen,Taylor,None,None,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d6172636561755461796c6f72,Top Hat,Doublet,Plain,Sunglasses,Ape,Marceau Taylor,Craftsmen,Taylor,None,None,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065416e6472657352696368,None,Ape,Silver Earring,Normal,Ape,Andres Rich,Artists,Rich,None,Cigar,Blue,Goatee
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654361726c6f734576616e73,Top Hat,Cardigan,Plain,Normal,Orange,Carlos Evans,Craftsmen,Evans,None,None,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655468617463686572436f72746573,Gold Helmet,Brown Suit,Plain,Normal,Ape,Thatcher Cortes,Explorers,Cortes,None,Harmonica,Cold,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654a6167676572436174616c6469,Pirate Hat,Ape,Silver Earring,Sunglasses,Ape,Jagger Cataldi,Merchants,Cataldi,None,Harmonica,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d617269656e5768697465,None,Doublet,Plain,Normal,Ape,Marien White,Craftsmen,White,None,Wheat,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065526567696e616c64646542616c626f61,None,Cardigan,Plain,Aviators,Orange,Reginald de Balboa,Explorers,de Balboa,Sword,None,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655061756c696e42616c6477696e,Wool Cap,Ape,Silver Earring,Aviators,Ape,Paulin Baldwin,Military Officers,Baldwin,Sword,None,Green,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706552656d696e67746f6e436869657361,None,Cardigan,Silver Earring,Normal,Cardano,Remington Chiesa,Merchants,Chiesa,Sword,Cigar,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065526973686c65794d6164646f636b,None,Cardigan,Plain,Shutter Shades,Orange,Rishley Maddock,Military Officers,Maddock,Sword,Cigar,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065486f7274756e5768697465,None,Rainbow Suit,Silver Earring,Normal,Ape,Hortun White,Craftsmen,White,None,None,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d656e646f577269676874,Halo,Rainbow Suit,Earphones,Normal,Ape,Mendo Wright,Military Officers,Wright,None,None,Oker,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d696c746f6e57616c6b6572,None,Rainbow Suit,Plain,Normal,Ape,Milton Walker,Craftsmen,Walker,None,Wheat,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065526f647269676f436f72746573,None,Prisoner Uniform,Plain,Monocle,Ape,Rodrigo Cortes,Explorers,Cortes,Rifle,None,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654477656e6e6f6e54686f6d6173,None,Brown Suit,Plain,Normal,Orange,Dwennon Thomas,Craftsmen,Thomas,None,Wheat,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655269646572477265656e,None,Lumberjack Shirt,Silver Earring,Normal,Ape,Rider Green,Craftsmen,Green,None,None,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706542656c646f6e56656e7475636369,Voltaire Wig,Cardigan,Plain,Normal,Orange,Beldon Ventucci,Merchants,Ventucci,Spear,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065426f6e64477265656e,Top Hat,Ape,Plain,Normal,Ape,Bond Green,Craftsmen,Green,None,None,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706544616d6173646542616c626f61,None,Knight Armor,Earphones,Shutter Shades,Ape,Damas de Balboa,Explorers,de Balboa,None,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706554657272656c42616c6477696e,None,Orange,Plain,Aviators,Orange,Terrel Baldwin,Military Officers,Baldwin,None,Gold Teeth,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654272656e74416d61746f,None,Prisoner Uniform,Silver Earring,VR Headset,Robot,Brent Amato,Merchants,Amato,None,None,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654461676f626572744d617273,Privateer Hat,Brown Suit,Plain,Normal,Ape,Dagobert Mars,Artists,Mars,None,Paint Brush,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d696c6c6572466f7264,Top Hat,Brown Suit,Plain,Safety Goggles,Ape,Miller Ford,Artists,Ford,None,None,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706557656273746572436869657361,None,Lumberjack Shirt,Plain,Safety Goggles,Robot,Webster Chiesa,Merchants,Chiesa,None,Wheat,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065416e736c6579526f62696e736f6e,Gold Helmet,Chainmail,Plain,Normal,Ape,Ansley Robinson,Craftsmen,Robinson,None,None,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065526567696e616c644576616e73,None,Suit,Silver Earring,Normal,Ape,Reginald Evans,Craftsmen,Evans,None,Dagger,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654a6f73657068696e4576616e73,None,Prisoner Uniform,Plain,Normal,Ape,Josephin Evans,Craftsmen,Evans,None,Gold Teeth,Neutral,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065436c61756469656e5768697465,None,Ape,Silver Earring,Normal,Ape,Claudien White,Craftsmen,White,None,None,Cold,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706553696464656c536d697468,Top Hat,Ape,Plain,Normal,Ape,Siddel Smith,Craftsmen,Smith,None,Wheat,Blue,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065436861726c657345647761726473,None,Brown Suit,Plain,Normal,Ape,Charles Edwards,Craftsmen,Edwards,Sword,None,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654c696576696e4b696e67,Top Hat,Ape,Plain,Spectacles,Ape,Lievin King,Artists,King,None,None,Warm,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d61726365617542726f776e,Hoodie,Lumberjack Shirt,Plain,Normal,Ape,Marceau Brown,Craftsmen,Brown,Spear,None,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654f6764656e4b696e67,Gold Helmet,Cardigan,Silver Earring,Normal,Ape,Ogden King,Artists,King,Spear,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065417269737465436f72746573,Knight Helmet,Lumberjack Shirt,Plain,Normal,Ape,Ariste Cortes,Explorers,Cortes,None,Cigar,Oker,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654f7377696e4d6f6e6574,Top Hat,Brown Suit,Plain,Sunglasses,Ape,Oswin Monet,Royal Advisors,Monet,Sword,Harmonica,Warm,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706550696572736f6e436174616c6469,Fruit Basket,Rainbow Suit,Plain,Normal,Orange,Pierson Cataldi,Merchants,Cataldi,Rifle,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655265616443617374696c6c6f,None,Prisoner Uniform,Silver Earring,Normal,Cardano,Read Castillo,Explorers,Castillo,None,Cigar,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065536561626572745768697465,Top Hat,Chainmail,Plain,Normal,Ape,Seabert White,Craftsmen,White,None,None,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706554796e6542726f776e,Pirate Hat,Lumberjack Shirt,Plain,Normal,Ape,Tyne Brown,Craftsmen,Brown,None,None,Cold,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065416e67656c696e5768697465,None,Prisoner Uniform,Plain,Normal,Ape,Angelin White,Craftsmen,White,None,None,Neutral,Mustache
